Count: 9096 Words
Lemma	Form	Analysis
ciwan	ciwan-eke-t-în	ADJ;DEF;PSS2S;[COP1P]
ciwan	ciwan-eke-t-in	ADJ;DEF;PSS2S;[COP2P]
ciwan	ciwan-eke-t-in	ADJ;DEF;PSS2S;[COP3P]
ciwan	ciwan-eke-t-da	ADJ;DEF;PSS2S;[DA]
ciwan	ciwan-eke-t-da-m	ADJ;DEF;PSS2S;[DA];[COP1S]
ciwan	ciwan-eke-t-da-yt	ADJ;DEF;PSS2S;[DA];[COP2S]
ciwan	ciwan-eke-t-da-ye	ADJ;DEF;PSS2S;[DA];[COP3S]
ciwan	ciwan-eke-t-da-yn	ADJ;DEF;PSS2S;[DA];[COP1P]
ciwan	ciwan-eke-t-da-n	ADJ;DEF;PSS2S;[DA];[COP2P]
ciwan	ciwan-eke-t-da-n	ADJ;DEF;PSS2S;[DA];[COP3P]
ciwan	ciwan-eke-t-ewe	ADJ;DEF;PSS2S;[EWE]
ciwan	ciwan-eke-t-ewe-m	ADJ;DEF;PSS2S;[EWE];[COP1S]
ciwan	ciwan-eke-t-ewe-yt	ADJ;DEF;PSS2S;[EWE];[COP2S]
ciwan	ciwan-eke-t-ewe-ye	ADJ;DEF;PSS2S;[EWE];[COP3S]
ciwan	ciwan-eke-t-ewe-yn	ADJ;DEF;PSS2S;[EWE];[COP1P]
ciwan	ciwan-eke-t-ewe-n	ADJ;DEF;PSS2S;[EWE];[COP2P]
ciwan	ciwan-eke-t-ewe-n	ADJ;DEF;PSS2S;[EWE];[COP3P]
ciwan	ciwan-eke-y	ADJ;DEF;PSS3S
ciwan	ciwan-eke-y-im	ADJ;DEF;PSS3S;[COP1S]
ciwan	ciwan-eke-y-ît	ADJ;DEF;PSS3S;[COP2S]
ciwan	ciwan-eke-ye-tî	ADJ;DEF;PSS3S;[COP3S]
ciwan	ciwan-eke-y-în	ADJ;DEF;PSS3S;[COP1P]
ciwan	ciwan-eke-y-in	ADJ;DEF;PSS3S;[COP2P]
ciwan	ciwan-eke-y-in	ADJ;DEF;PSS3S;[COP3P]
ciwan	ciwan-eke-y-da	ADJ;DEF;PSS3S;[DA]
ciwan	ciwan-eke-y-da-m	ADJ;DEF;PSS3S;[DA];[COP1S]
ciwan	ciwan-eke-y-da-yt	ADJ;DEF;PSS3S;[DA];[COP2S]
ciwan	ciwan-eke-y-da-ye	ADJ;DEF;PSS3S;[DA];[COP3S]
ciwan	ciwan-eke-y-da-yn	ADJ;DEF;PSS3S;[DA];[COP1P]
ciwan	ciwan-eke-y-da-n	ADJ;DEF;PSS3S;[DA];[COP2P]
ciwan	ciwan-eke-y-da-n	ADJ;DEF;PSS3S;[DA];[COP3P]
ciwan	ciwan-eke-y-ewe	ADJ;DEF;PSS3S;[EWE]
ciwan	ciwan-eke-y-ewe-m	ADJ;DEF;PSS3S;[EWE];[COP1S]
ciwan	ciwan-eke-y-ewe-yt	ADJ;DEF;PSS3S;[EWE];[COP2S]
ciwan	ciwan-eke-y-ewe-ye	ADJ;DEF;PSS3S;[EWE];[COP3S]
ciwan	ciwan-eke-y-ewe-yn	ADJ;DEF;PSS3S;[EWE];[COP1P]
ciwan	ciwan-eke-y-ewe-n	ADJ;DEF;PSS3S;[EWE];[COP2P]
ciwan	ciwan-eke-y-ewe-n	ADJ;DEF;PSS3S;[EWE];[COP3P]
ciwan	ciwan-eke-man	ADJ;DEF;PSS1P
ciwan	ciwan-eke-man-im	ADJ;DEF;PSS1P;[COP1S]
ciwan	ciwan-eke-man-ît	ADJ;DEF;PSS1P;[COP2S]
ciwan	ciwan-eke-man-e	ADJ;DEF;PSS1P;[COP3S]
ciwan	ciwan-eke-man-în	ADJ;DEF;PSS1P;[COP1P]
ciwan	ciwan-eke-man-in	ADJ;DEF;PSS1P;[COP2P]
ciwan	ciwan-eke-man-in	ADJ;DEF;PSS1P;[COP3P]
ciwan	ciwan-eke-man-da	ADJ;DEF;PSS1P;[DA]
ciwan	ciwan-eke-man-da-m	ADJ;DEF;PSS1P;[DA];[COP1S]
ciwan	ciwan-eke-man-da-yt	ADJ;DEF;PSS1P;[DA];[COP2S]
ciwan	ciwan-eke-man-da-ye	ADJ;DEF;PSS1P;[DA];[COP3S]
ciwan	ciwan-eke-man-da-yn	ADJ;DEF;PSS1P;[DA];[COP1P]
ciwan	ciwan-eke-man-da-n	ADJ;DEF;PSS1P;[DA];[COP2P]
ciwan	ciwan-eke-man-da-n	ADJ;DEF;PSS1P;[DA];[COP3P]
ciwan	ciwan-eke-man-ewe	ADJ;DEF;PSS1P;[EWE]
ciwan	ciwan-eke-man-ewe-m	ADJ;DEF;PSS1P;[EWE];[COP1S]
ciwan	ciwan-eke-man-ewe-yt	ADJ;DEF;PSS1P;[EWE];[COP2S]
ciwan	ciwan-eke-man-ewe-ye	ADJ;DEF;PSS1P;[EWE];[COP3S]
ciwan	ciwan-eke-man-ewe-yn	ADJ;DEF;PSS1P;[EWE];[COP1P]
ciwan	ciwan-eke-man-ewe-n	ADJ;DEF;PSS1P;[EWE];[COP2P]
ciwan	ciwan-eke-man-ewe-n	ADJ;DEF;PSS1P;[EWE];[COP3P]
ciwan	ciwan-eke-tan	ADJ;DEF;PSS2P
ciwan	ciwan-eke-tan-im	ADJ;DEF;PSS2P;[COP1S]
ciwan	ciwan-eke-tan-ît	ADJ;DEF;PSS2P;[COP2S]
ciwan	ciwan-eke-tan-e	ADJ;DEF;PSS2P;[COP3S]
ciwan	ciwan-eke-tan-în	ADJ;DEF;PSS2P;[COP1P]
ciwan	ciwan-eke-tan-in	ADJ;DEF;PSS2P;[COP2P]
ciwan	ciwan-eke-tan-in	ADJ;DEF;PSS2P;[COP3P]
ciwan	ciwan-eke-tan-da	ADJ;DEF;PSS2P;[DA]
ciwan	ciwan-eke-tan-da-m	ADJ;DEF;PSS2P;[DA];[COP1S]
ciwan	ciwan-eke-tan-da-yt	ADJ;DEF;PSS2P;[DA];[COP2S]
ciwan	ciwan-eke-tan-da-ye	ADJ;DEF;PSS2P;[DA];[COP3S]
ciwan	ciwan-eke-tan-da-yn	ADJ;DEF;PSS2P;[DA];[COP1P]
ciwan	ciwan-eke-tan-da-n	ADJ;DEF;PSS2P;[DA];[COP2P]
ciwan	ciwan-eke-tan-da-n	ADJ;DEF;PSS2P;[DA];[COP3P]
ciwan	ciwan-eke-tan-ewe	ADJ;DEF;PSS2P;[EWE]
ciwan	ciwan-eke-tan-ewe-m	ADJ;DEF;PSS2P;[EWE];[COP1S]
ciwan	ciwan-eke-tan-ewe-yt	ADJ;DEF;PSS2P;[EWE];[COP2S]
ciwan	ciwan-eke-tan-ewe-ye	ADJ;DEF;PSS2P;[EWE];[COP3S]
ciwan	ciwan-eke-tan-ewe-yn	ADJ;DEF;PSS2P;[EWE];[COP1P]
ciwan	ciwan-eke-tan-ewe-n	ADJ;DEF;PSS2P;[EWE];[COP2P]
ciwan	ciwan-eke-tan-ewe-n	ADJ;DEF;PSS2P;[EWE];[COP3P]
ciwan	ciwan-eke-yan	ADJ;DEF;PSS3P
ciwan	ciwan-eke-yan-im	ADJ;DEF;PSS3P;[COP1S]
ciwan	ciwan-eke-yan-ît	ADJ;DEF;PSS3P;[COP2S]
ciwan	ciwan-eke-yan-e	ADJ;DEF;PSS3P;[COP3S]
ciwan	ciwan-eke-yan-în	ADJ;DEF;PSS3P;[COP1P]
ciwan	ciwan-eke-yan-in	ADJ;DEF;PSS3P;[COP2P]
ciwan	ciwan-eke-yan-in	ADJ;DEF;PSS3P;[COP3P]
ciwan	ciwan-eke-yan-da	ADJ;DEF;PSS3P;[DA]
ciwan	ciwan-eke-yan-da-m	ADJ;DEF;PSS3P;[DA];[COP1S]
ciwan	ciwan-eke-yan-da-yt	ADJ;DEF;PSS3P;[DA];[COP2S]
ciwan	ciwan-eke-yan-da-ye	ADJ;DEF;PSS3P;[DA];[COP3S]
ciwan	ciwan-eke-yan-da-yn	ADJ;DEF;PSS3P;[DA];[COP1P]
ciwan	ciwan-eke-yan-da-n	ADJ;DEF;PSS3P;[DA];[COP2P]
ciwan	ciwan-eke-yan-da-n	ADJ;DEF;PSS3P;[DA];[COP3P]
ciwan	ciwan-eke-yan-ewe	ADJ;DEF;PSS3P;[EWE]
ciwan	ciwan-eke-yan-ewe-m	ADJ;DEF;PSS3P;[EWE];[COP1S]
ciwan	ciwan-eke-yan-ewe-yt	ADJ;DEF;PSS3P;[EWE];[COP2S]
ciwan	ciwan-eke-yan-ewe-ye	ADJ;DEF;PSS3P;[EWE];[COP3S]
ciwan	ciwan-eke-yan-ewe-yn	ADJ;DEF;PSS3P;[EWE];[COP1P]
ciwan	ciwan-eke-yan-ewe-n	ADJ;DEF;PSS3P;[EWE];[COP2P]
ciwan	ciwan-eke-yan-ewe-n	ADJ;DEF;PSS3P;[EWE];[COP3P]
ciwan	ciwan-eke-ş	ADJ;DEF;[ÎŞ]
ciwan	ciwan-eke-ş-im	ADJ;DEF;[ÎŞ];[COP1S]
ciwan	ciwan-eke-ş-ît	ADJ;DEF;[ÎŞ];[COP2S]
ciwan	ciwan-eke-ş-e	ADJ;DEF;[ÎŞ];[COP3S]
ciwan	ciwan-eke-ş-în	ADJ;DEF;[ÎŞ];[COP1P]
ciwan	ciwan-eke-ş-in	ADJ;DEF;[ÎŞ];[COP2P]
ciwan	ciwan-eke-ş-in	ADJ;DEF;[ÎŞ];[COP3P]
ciwan	ciwan-eke-ş-da	ADJ;DEF;[ÎŞ];[DA]
ciwan	ciwan-eke-ş-da-m	ADJ;DEF;[ÎŞ];[DA];[COP1S]
ciwan	ciwan-eke-ş-da-yt	ADJ;DEF;[ÎŞ];[DA];[COP2S]
ciwan	ciwan-eke-ş-da-ye	ADJ;DEF;[ÎŞ];[DA];[COP3S]
ciwan	ciwan-eke-ş-da-yn	ADJ;DEF;[ÎŞ];[DA];[COP1P]
ciwan	ciwan-eke-ş-da-n	ADJ;DEF;[ÎŞ];[DA];[COP2P]
ciwan	ciwan-eke-ş-da-n	ADJ;DEF;[ÎŞ];[DA];[COP3P]
ciwan	ciwan-eke-ş-ewe	ADJ;DEF;[ÎŞ];[EWE]
ciwan	ciwan-eke-ş-ewe-m	ADJ;DEF;[ÎŞ];[EWE];[COP1S]
ciwan	ciwan-eke-ş-ewe-yt	ADJ;DEF;[ÎŞ];[EWE];[COP2S]
ciwan	ciwan-eke-ş-ewe-ye	ADJ;DEF;[ÎŞ];[EWE];[COP3S]
ciwan	ciwan-eke-ş-ewe-yn	ADJ;DEF;[ÎŞ];[EWE];[COP1P]
ciwan	ciwan-eke-ş-ewe-n	ADJ;DEF;[ÎŞ];[EWE];[COP2P]
ciwan	ciwan-eke-ş-ewe-n	ADJ;DEF;[ÎŞ];[EWE];[COP3P]
ciwan	ciwan-eke-ş-im	ADJ;DEF;[ÎŞ];PSS1S
ciwan	ciwan-eke-ş-im-im	ADJ;DEF;[ÎŞ];PSS1S;[COP1S]
ciwan	ciwan-eke-ş-im-ît	ADJ;DEF;[ÎŞ];PSS1S;[COP2S]
ciwan	ciwan-eke-ş-im-e	ADJ;DEF;[ÎŞ];PSS1S;[COP3S]
ciwan	ciwan-eke-ş-im-în	ADJ;DEF;[ÎŞ];PSS1S;[COP1P]
ciwan	ciwan-eke-ş-im-in	ADJ;DEF;[ÎŞ];PSS1S;[COP2P]
ciwan	ciwan-eke-ş-im-in	ADJ;DEF;[ÎŞ];PSS1S;[COP3P]
ciwan	ciwan-eke-ş-im-da	ADJ;DEF;[ÎŞ];PSS1S;[DA]
ciwan	ciwan-eke-ş-im-da-m	ADJ;DEF;[ÎŞ];PSS1S;[DA];[COP1S]
ciwan	ciwan-eke-ş-im-da-yt	ADJ;DEF;[ÎŞ];PSS1S;[DA];[COP2S]
ciwan	ciwan-eke-ş-im-da-ye	ADJ;DEF;[ÎŞ];PSS1S;[DA];[COP3S]
ciwan	ciwan-eke-ş-im-da-yn	ADJ;DEF;[ÎŞ];PSS1S;[DA];[COP1P]
ciwan	ciwan-eke-ş-im-da-n	ADJ;DEF;[ÎŞ];PSS1S;[DA];[COP2P]
ciwan	ciwan-eke-ş-im-da-n	ADJ;DEF;[ÎŞ];PSS1S;[DA];[COP3P]
ciwan	ciwan-eke-ş-im-ewe	ADJ;DEF;[ÎŞ];PSS1S;[EWE]
ciwan	ciwan-eke-ş-im-ewe-m	ADJ;DEF;[ÎŞ];PSS1S;[EWE];[COP1S]
ciwan	ciwan-eke-ş-im-ewe-yt	ADJ;DEF;[ÎŞ];PSS1S;[EWE];[COP2S]
ciwan	ciwan-eke-ş-im-ewe-ye	ADJ;DEF;[ÎŞ];PSS1S;[EWE];[COP3S]
ciwan	ciwan-eke-ş-im-ewe-yn	ADJ;DEF;[ÎŞ];PSS1S;[EWE];[COP1P]
ciwan	ciwan-eke-ş-im-ewe-n	ADJ;DEF;[ÎŞ];PSS1S;[EWE];[COP2P]
ciwan	ciwan-eke-ş-im-ewe-n	ADJ;DEF;[ÎŞ];PSS1S;[EWE];[COP3P]
ciwan	ciwan-eke-ş-it	ADJ;DEF;[ÎŞ];PSS2S
ciwan	ciwan-eke-ş-it-im	ADJ;DEF;[ÎŞ];PSS2S;[COP1S]
ciwan	ciwan-eke-ş-it-ît	ADJ;DEF;[ÎŞ];PSS2S;[COP2S]
ciwan	ciwan-eke-ş-it-e	ADJ;DEF;[ÎŞ];PSS2S;[COP3S]
ciwan	ciwan-eke-ş-it-în	ADJ;DEF;[ÎŞ];PSS2S;[COP1P]
ciwan	ciwan-eke-ş-it-in	ADJ;DEF;[ÎŞ];PSS2S;[COP2P]
ciwan	ciwan-eke-ş-it-in	ADJ;DEF;[ÎŞ];PSS2S;[COP3P]
ciwan	ciwan-eke-ş-it-da	ADJ;DEF;[ÎŞ];PSS2S;[DA]
ciwan	ciwan-eke-ş-it-da-m	ADJ;DEF;[ÎŞ];PSS2S;[DA];[COP1S]
ciwan	ciwan-eke-ş-it-da-yt	ADJ;DEF;[ÎŞ];PSS2S;[DA];[COP2S]
ciwan	ciwan-eke-ş-it-da-ye	ADJ;DEF;[ÎŞ];PSS2S;[DA];[COP3S]
ciwan	ciwan-eke-ş-it-da-yn	ADJ;DEF;[ÎŞ];PSS2S;[DA];[COP1P]
ciwan	ciwan-eke-ş-it-da-n	ADJ;DEF;[ÎŞ];PSS2S;[DA];[COP2P]
ciwan	ciwan-eke-ş-it-da-n	ADJ;DEF;[ÎŞ];PSS2S;[DA];[COP3P]
ciwan	ciwan-eke-ş-it-ewe	ADJ;DEF;[ÎŞ];PSS2S;[EWE]
ciwan	ciwan-eke-ş-it-ewe-m	ADJ;DEF;[ÎŞ];PSS2S;[EWE];[COP1S]
ciwan	ciwan-eke-ş-it-ewe-yt	ADJ;DEF;[ÎŞ];PSS2S;[EWE];[COP2S]
ciwan	ciwan-eke-ş-it-ewe-ye	ADJ;DEF;[ÎŞ];PSS2S;[EWE];[COP3S]
ciwan	ciwan-eke-ş-it-ewe-yn	ADJ;DEF;[ÎŞ];PSS2S;[EWE];[COP1P]
ciwan	ciwan-eke-ş-it-ewe-n	ADJ;DEF;[ÎŞ];PSS2S;[EWE];[COP2P]
ciwan	ciwan-eke-ş-it-ewe-n	ADJ;DEF;[ÎŞ];PSS2S;[EWE];[COP3P]
ciwan	ciwan-eke-ş-î	ADJ;DEF;[ÎŞ];PSS3S
ciwan	ciwan-eke-ş-y-im	ADJ;DEF;[ÎŞ];PSS3S;[COP1S]
ciwan	ciwan-eke-ş-y-ît	ADJ;DEF;[ÎŞ];PSS3S;[COP2S]
ciwan	ciwan-eke-ş-ye-tî	ADJ;DEF;[ÎŞ];PSS3S;[COP3S]
ciwan	ciwan-eke-ş-y-în	ADJ;DEF;[ÎŞ];PSS3S;[COP1P]
ciwan	ciwan-eke-ş-y-in	ADJ;DEF;[ÎŞ];PSS3S;[COP2P]
ciwan	ciwan-eke-ş-y-in	ADJ;DEF;[ÎŞ];PSS3S;[COP3P]
ciwan	ciwan-eke-ş-î-da	ADJ;DEF;[ÎŞ];PSS3S;[DA]
ciwan	ciwan-eke-ş-î-da-m	ADJ;DEF;[ÎŞ];PSS3S;[DA];[COP1S]
ciwan	ciwan-eke-ş-î-da-yt	ADJ;DEF;[ÎŞ];PSS3S;[DA];[COP2S]
ciwan	ciwan-eke-ş-î-da-ye	ADJ;DEF;[ÎŞ];PSS3S;[DA];[COP3S]
ciwan	ciwan-eke-ş-î-da-yn	ADJ;DEF;[ÎŞ];PSS3S;[DA];[COP1P]
ciwan	ciwan-eke-ş-î-da-n	ADJ;DEF;[ÎŞ];PSS3S;[DA];[COP2P]
ciwan	ciwan-eke-ş-î-da-n	ADJ;DEF;[ÎŞ];PSS3S;[DA];[COP3P]
ciwan	ciwan-eke-ş-î-yewe	ADJ;DEF;[ÎŞ];PSS3S;[EWE]
ciwan	ciwan-eke-ş-î-yewe-m	ADJ;DEF;[ÎŞ];PSS3S;[EWE];[COP1S]
ciwan	ciwan-eke-ş-î-yewe-yt	ADJ;DEF;[ÎŞ];PSS3S;[EWE];[COP2S]
ciwan	ciwan-eke-ş-î-yewe-ye	ADJ;DEF;[ÎŞ];PSS3S;[EWE];[COP3S]
ciwan	ciwan-eke-ş-î-yewe-yn	ADJ;DEF;[ÎŞ];PSS3S;[EWE];[COP1P]
ciwan	ciwan-eke-ş-î-yewe-n	ADJ;DEF;[ÎŞ];PSS3S;[EWE];[COP2P]
ciwan	ciwan-eke-ş-î-yewe-n	ADJ;DEF;[ÎŞ];PSS3S;[EWE];[COP3P]
ciwan	ciwan-eke-ş-man	ADJ;DEF;[ÎŞ];PSS1P
ciwan	ciwan-eke-ş-man-im	ADJ;DEF;[ÎŞ];PSS1P;[COP1S]
ciwan	ciwan-eke-ş-man-ît	ADJ;DEF;[ÎŞ];PSS1P;[COP2S]
ciwan	ciwan-eke-ş-man-e	ADJ;DEF;[ÎŞ];PSS1P;[COP3S]
ciwan	ciwan-eke-ş-man-în	ADJ;DEF;[ÎŞ];PSS1P;[COP1P]
ciwan	ciwan-eke-ş-man-in	ADJ;DEF;[ÎŞ];PSS1P;[COP2P]
ciwan	ciwan-eke-ş-man-in	ADJ;DEF;[ÎŞ];PSS1P;[COP3P]
ciwan	ciwan-eke-ş-man-da	ADJ;DEF;[ÎŞ];PSS1P;[DA]
ciwan	ciwan-eke-ş-man-da-m	ADJ;DEF;[ÎŞ];PSS1P;[DA];[COP1S]
ciwan	ciwan-eke-ş-man-da-yt	ADJ;DEF;[ÎŞ];PSS1P;[DA];[COP2S]
ciwan	ciwan-eke-ş-man-da-ye	ADJ;DEF;[ÎŞ];PSS1P;[DA];[COP3S]
ciwan	ciwan-eke-ş-man-da-yn	ADJ;DEF;[ÎŞ];PSS1P;[DA];[COP1P]
ciwan	ciwan-eke-ş-man-da-n	ADJ;DEF;[ÎŞ];PSS1P;[DA];[COP2P]
ciwan	ciwan-eke-ş-man-da-n	ADJ;DEF;[ÎŞ];PSS1P;[DA];[COP3P]
ciwan	ciwan-eke-ş-man-ewe	ADJ;DEF;[ÎŞ];PSS1P;[EWE]
ciwan	ciwan-eke-ş-man-ewe-m	ADJ;DEF;[ÎŞ];PSS1P;[EWE];[COP1S]
ciwan	ciwan-eke-ş-man-ewe-yt	ADJ;DEF;[ÎŞ];PSS1P;[EWE];[COP2S]
ciwan	ciwan-eke-ş-man-ewe-ye	ADJ;DEF;[ÎŞ];PSS1P;[EWE];[COP3S]
ciwan	ciwan-eke-ş-man-ewe-yn	ADJ;DEF;[ÎŞ];PSS1P;[EWE];[COP1P]
ciwan	ciwan-eke-ş-man-ewe-n	ADJ;DEF;[ÎŞ];PSS1P;[EWE];[COP2P]
ciwan	ciwan-eke-ş-man-ewe-n	ADJ;DEF;[ÎŞ];PSS1P;[EWE];[COP3P]
ciwan	ciwan-eke-ş-tan	ADJ;DEF;[ÎŞ];PSS2P
ciwan	ciwan-eke-ş-tan-im	ADJ;DEF;[ÎŞ];PSS2P;[COP1S]
ciwan	ciwan-eke-ş-tan-ît	ADJ;DEF;[ÎŞ];PSS2P;[COP2S]
ciwan	ciwan-eke-ş-tan-e	ADJ;DEF;[ÎŞ];PSS2P;[COP3S]
ciwan	ciwan-eke-ş-tan-în	ADJ;DEF;[ÎŞ];PSS2P;[COP1P]
ciwan	ciwan-eke-ş-tan-in	ADJ;DEF;[ÎŞ];PSS2P;[COP2P]
ciwan	ciwan-eke-ş-tan-in	ADJ;DEF;[ÎŞ];PSS2P;[COP3P]
ciwan	ciwan-eke-ş-tan-da	ADJ;DEF;[ÎŞ];PSS2P;[DA]
ciwan	ciwan-eke-ş-tan-da-m	ADJ;DEF;[ÎŞ];PSS2P;[DA];[COP1S]
ciwan	ciwan-eke-ş-tan-da-yt	ADJ;DEF;[ÎŞ];PSS2P;[DA];[COP2S]
ciwan	ciwan-eke-ş-tan-da-ye	ADJ;DEF;[ÎŞ];PSS2P;[DA];[COP3S]
ciwan	ciwan-eke-ş-tan-da-yn	ADJ;DEF;[ÎŞ];PSS2P;[DA];[COP1P]
ciwan	ciwan-eke-ş-tan-da-n	ADJ;DEF;[ÎŞ];PSS2P;[DA];[COP2P]
ciwan	ciwan-eke-ş-tan-da-n	ADJ;DEF;[ÎŞ];PSS2P;[DA];[COP3P]
ciwan	ciwan-eke-ş-tan-ewe	ADJ;DEF;[ÎŞ];PSS2P;[EWE]
ciwan	ciwan-eke-ş-tan-ewe-m	ADJ;DEF;[ÎŞ];PSS2P;[EWE];[COP1S]
ciwan	ciwan-eke-ş-tan-ewe-yt	ADJ;DEF;[ÎŞ];PSS2P;[EWE];[COP2S]
ciwan	ciwan-eke-ş-tan-ewe-ye	ADJ;DEF;[ÎŞ];PSS2P;[EWE];[COP3S]
ciwan	ciwan-eke-ş-tan-ewe-yn	ADJ;DEF;[ÎŞ];PSS2P;[EWE];[COP1P]
ciwan	ciwan-eke-ş-tan-ewe-n	ADJ;DEF;[ÎŞ];PSS2P;[EWE];[COP2P]
ciwan	ciwan-eke-ş-tan-ewe-n	ADJ;DEF;[ÎŞ];PSS2P;[EWE];[COP3P]
ciwan	ciwan-eke-ş-yan	ADJ;DEF;[ÎŞ];PSS3P
ciwan	ciwan-eke-ş-yan-im	ADJ;DEF;[ÎŞ];PSS3P;[COP1S]
ciwan	ciwan-eke-ş-yan-ît	ADJ;DEF;[ÎŞ];PSS3P;[COP2S]
ciwan	ciwan-eke-ş-yan-e	ADJ;DEF;[ÎŞ];PSS3P;[COP3S]
ciwan	ciwan-eke-ş-yan-în	ADJ;DEF;[ÎŞ];PSS3P;[COP1P]
ciwan	ciwan-eke-ş-yan-in	ADJ;DEF;[ÎŞ];PSS3P;[COP2P]
ciwan	ciwan-eke-ş-yan-in	ADJ;DEF;[ÎŞ];PSS3P;[COP3P]
ciwan	ciwan-eke-ş-yan-da	ADJ;DEF;[ÎŞ];PSS3P;[DA]
ciwan	ciwan-eke-ş-yan-da-m	ADJ;DEF;[ÎŞ];PSS3P;[DA];[COP1S]
ciwan	ciwan-eke-ş-yan-da-yt	ADJ;DEF;[ÎŞ];PSS3P;[DA];[COP2S]
ciwan	ciwan-eke-ş-yan-da-ye	ADJ;DEF;[ÎŞ];PSS3P;[DA];[COP3S]
ciwan	ciwan-eke-ş-yan-da-yn	ADJ;DEF;[ÎŞ];PSS3P;[DA];[COP1P]
ciwan	ciwan-eke-ş-yan-da-n	ADJ;DEF;[ÎŞ];PSS3P;[DA];[COP2P]
ciwan	ciwan-eke-ş-yan-da-n	ADJ;DEF;[ÎŞ];PSS3P;[DA];[COP3P]
ciwan	ciwan-eke-ş-yan-ewe	ADJ;DEF;[ÎŞ];PSS3P;[EWE]
ciwan	ciwan-eke-ş-yan-ewe-m	ADJ;DEF;[ÎŞ];PSS3P;[EWE];[COP1S]
ciwan	ciwan-eke-ş-yan-ewe-yt	ADJ;DEF;[ÎŞ];PSS3P;[EWE];[COP2S]
ciwan	ciwan-eke-ş-yan-ewe-ye	ADJ;DEF;[ÎŞ];PSS3P;[EWE];[COP3S]
ciwan	ciwan-eke-ş-yan-ewe-yn	ADJ;DEF;[ÎŞ];PSS3P;[EWE];[COP1P]
ciwan	ciwan-eke-ş-yan-ewe-n	ADJ;DEF;[ÎŞ];PSS3P;[EWE];[COP2P]
ciwan	ciwan-eke-ş-yan-ewe-n	ADJ;DEF;[ÎŞ];PSS3P;[EWE];[COP3P]
ciwan	ciwan-êk	ADJ;INDF
ciwan	ciwan-êk-im	ADJ;INDF;[COP1S]
ciwan	ciwan-êk-ît	ADJ;INDF;[COP2S]
ciwan	ciwan-êk-e	ADJ;INDF;[COP3S]
ciwan	ciwan-êk-în	ADJ;INDF;[COP1P]
ciwan	ciwan-êk-in	ADJ;INDF;[COP2P]
ciwan	ciwan-êk-in	ADJ;INDF;[COP3P]
ciwan	ciwan-êk-da	ADJ;INDF;[DA]
ciwan	ciwan-êk-da-m	ADJ;INDF;[DA];[COP1S]
ciwan	ciwan-êk-da-yt	ADJ;INDF;[DA];[COP2S]
ciwan	ciwan-êk-da-ye	ADJ;INDF;[DA];[COP3S]
ciwan	ciwan-êk-da-yn	ADJ;INDF;[DA];[COP1P]
ciwan	ciwan-êk-da-n	ADJ;INDF;[DA];[COP2P]
ciwan	ciwan-êk-da-n	ADJ;INDF;[DA];[COP3P]
ciwan	ciwan-êk-ewe	ADJ;INDF;[EWE]
ciwan	ciwan-êk-ewe-m	ADJ;INDF;[EWE];[COP1S]
ciwan	ciwan-êk-ewe-yt	ADJ;INDF;[EWE];[COP2S]
ciwan	ciwan-êk-ewe-ye	ADJ;INDF;[EWE];[COP3S]
ciwan	ciwan-êk-ewe-yn	ADJ;INDF;[EWE];[COP1P]
ciwan	ciwan-êk-ewe-n	ADJ;INDF;[EWE];[COP2P]
ciwan	ciwan-êk-ewe-n	ADJ;INDF;[EWE];[COP3P]
ciwan	ciwan-êk-im	ADJ;INDF;PSS1S
ciwan	ciwan-êk-im-im	ADJ;INDF;PSS1S;[COP1S]
ciwan	ciwan-êk-im-ît	ADJ;INDF;PSS1S;[COP2S]
ciwan	ciwan-êk-im-e	ADJ;INDF;PSS1S;[COP3S]
ciwan	ciwan-êk-im-în	ADJ;INDF;PSS1S;[COP1P]
ciwan	ciwan-êk-im-in	ADJ;INDF;PSS1S;[COP2P]
ciwan	ciwan-êk-im-in	ADJ;INDF;PSS1S;[COP3P]
ciwan	ciwan-êk-im-da	ADJ;INDF;PSS1S;[DA]
ciwan	ciwan-êk-im-da-m	ADJ;INDF;PSS1S;[DA];[COP1S]
ciwan	ciwan-êk-im-da-yt	ADJ;INDF;PSS1S;[DA];[COP2S]
ciwan	ciwan-êk-im-da-ye	ADJ;INDF;PSS1S;[DA];[COP3S]
ciwan	ciwan-êk-im-da-yn	ADJ;INDF;PSS1S;[DA];[COP1P]
ciwan	ciwan-êk-im-da-n	ADJ;INDF;PSS1S;[DA];[COP2P]
ciwan	ciwan-êk-im-da-n	ADJ;INDF;PSS1S;[DA];[COP3P]
ciwan	ciwan-êk-im-ewe	ADJ;INDF;PSS1S;[EWE]
ciwan	ciwan-êk-im-ewe-m	ADJ;INDF;PSS1S;[EWE];[COP1S]
ciwan	ciwan-êk-im-ewe-yt	ADJ;INDF;PSS1S;[EWE];[COP2S]
ciwan	ciwan-êk-im-ewe-ye	ADJ;INDF;PSS1S;[EWE];[COP3S]
ciwan	ciwan-êk-im-ewe-yn	ADJ;INDF;PSS1S;[EWE];[COP1P]
ciwan	ciwan-êk-im-ewe-n	ADJ;INDF;PSS1S;[EWE];[COP2P]
ciwan	ciwan-êk-im-ewe-n	ADJ;INDF;PSS1S;[EWE];[COP3P]
ciwan	ciwan-êk-it	ADJ;INDF;PSS2S
ciwan	ciwan-êk-it-im	ADJ;INDF;PSS2S;[COP1S]
