Count: 3032 Words
Lemma	Form	Analysis
dar	dar-an-îş-tan-da-ye	N;PL;[ÎŞ];PSS2P;[DA];[COP3S]
dar	dar-an-îş-tan-da-yn	N;PL;[ÎŞ];PSS2P;[DA];[COP1P]
dar	dar-an-îş-tan-da-n	N;PL;[ÎŞ];PSS2P;[DA];[COP2P]
dar	dar-an-îş-tan-da-n	N;PL;[ÎŞ];PSS2P;[DA];[COP3P]
dar	dar-an-îş-tan-ewe	N;PL;[ÎŞ];PSS2P;[EWE]
dar	dar-an-îş-tan-ewe-m	N;PL;[ÎŞ];PSS2P;[EWE];[COP1S]
dar	dar-an-îş-tan-ewe-yt	N;PL;[ÎŞ];PSS2P;[EWE];[COP2S]
dar	dar-an-îş-tan-ewe-ye	N;PL;[ÎŞ];PSS2P;[EWE];[COP3S]
dar	dar-an-îş-tan-ewe-yn	N;PL;[ÎŞ];PSS2P;[EWE];[COP1P]
dar	dar-an-îş-tan-ewe-n	N;PL;[ÎŞ];PSS2P;[EWE];[COP2P]
dar	dar-an-îş-tan-ewe-n	N;PL;[ÎŞ];PSS2P;[EWE];[COP3P]
dar	dar-an-îş-yan	N;PL;[ÎŞ];PSS3P
dar	dar-an-îş-yan-im	N;PL;[ÎŞ];PSS3P;[COP1S]
dar	dar-an-îş-yan-ît	N;PL;[ÎŞ];PSS3P;[COP2S]
dar	dar-an-îş-yan-e	N;PL;[ÎŞ];PSS3P;[COP3S]
dar	dar-an-îş-yan-în	N;PL;[ÎŞ];PSS3P;[COP1P]
dar	dar-an-îş-yan-in	N;PL;[ÎŞ];PSS3P;[COP2P]
dar	dar-an-îş-yan-in	N;PL;[ÎŞ];PSS3P;[COP3P]
dar	dar-an-îş-yan-da	N;PL;[ÎŞ];PSS3P;[DA]
dar	dar-an-îş-yan-da-m	N;PL;[ÎŞ];PSS3P;[DA];[COP1S]
dar	dar-an-îş-yan-da-yt	N;PL;[ÎŞ];PSS3P;[DA];[COP2S]
dar	dar-an-îş-yan-da-ye	N;PL;[ÎŞ];PSS3P;[DA];[COP3S]
dar	dar-an-îş-yan-da-yn	N;PL;[ÎŞ];PSS3P;[DA];[COP1P]
dar	dar-an-îş-yan-da-n	N;PL;[ÎŞ];PSS3P;[DA];[COP2P]
dar	dar-an-îş-yan-da-n	N;PL;[ÎŞ];PSS3P;[DA];[COP3P]
dar	dar-an-îş-yan-ewe	N;PL;[ÎŞ];PSS3P;[EWE]
dar	dar-an-îş-yan-ewe-m	N;PL;[ÎŞ];PSS3P;[EWE];[COP1S]
dar	dar-an-îş-yan-ewe-yt	N;PL;[ÎŞ];PSS3P;[EWE];[COP2S]
dar	dar-an-îş-yan-ewe-ye	N;PL;[ÎŞ];PSS3P;[EWE];[COP3S]
dar	dar-an-îş-yan-ewe-yn	N;PL;[ÎŞ];PSS3P;[EWE];[COP1P]
dar	dar-an-îş-yan-ewe-n	N;PL;[ÎŞ];PSS3P;[EWE];[COP2P]
dar	dar-an-îş-yan-ewe-n	N;PL;[ÎŞ];PSS3P;[EWE];[COP3P]
dar	dar-ekan	N;DEF;PL
dar	dar-ekan-im	N;DEF;PL;[COP1S]
dar	dar-ekan-ît	N;DEF;PL;[COP2S]
dar	dar-ekan-e	N;DEF;PL;[COP3S]
dar	dar-ekan-în	N;DEF;PL;[COP1P]
dar	dar-ekan-in	N;DEF;PL;[COP2P]
dar	dar-ekan-in	N;DEF;PL;[COP3P]
dar	dar-ekan-da	N;DEF;PL;[DA]
dar	dar-ekan-da-m	N;DEF;PL;[DA];[COP1S]
dar	dar-ekan-da-yt	N;DEF;PL;[DA];[COP2S]
dar	dar-ekan-da-ye	N;DEF;PL;[DA];[COP3S]
dar	dar-ekan-da-yn	N;DEF;PL;[DA];[COP1P]
dar	dar-ekan-da-n	N;DEF;PL;[DA];[COP2P]
dar	dar-ekan-da-n	N;DEF;PL;[DA];[COP3P]
dar	dar-ekan-ewe	N;DEF;PL;[EWE]
dar	dar-ekan-ewe-m	N;DEF;PL;[EWE];[COP1S]
dar	dar-ekan-ewe-yt	N;DEF;PL;[EWE];[COP2S]
dar	dar-ekan-ewe-ye	N;DEF;PL;[EWE];[COP3S]
dar	dar-ekan-ewe-yn	N;DEF;PL;[EWE];[COP1P]
dar	dar-ekan-ewe-n	N;DEF;PL;[EWE];[COP2P]
dar	dar-ekan-ewe-n	N;DEF;PL;[EWE];[COP3P]
dar	dar-ekan-im	N;DEF;PL;PSS1S
dar	dar-ekan-im-im	N;DEF;PL;PSS1S;[COP1S]
dar	dar-ekan-im-ît	N;DEF;PL;PSS1S;[COP2S]
dar	dar-ekan-im-e	N;DEF;PL;PSS1S;[COP3S]
dar	dar-ekan-im-în	N;DEF;PL;PSS1S;[COP1P]
dar	dar-ekan-im-in	N;DEF;PL;PSS1S;[COP2P]
dar	dar-ekan-im-in	N;DEF;PL;PSS1S;[COP3P]
dar	dar-ekan-im-da	N;DEF;PL;PSS1S;[DA]
dar	dar-ekan-im-da-m	N;DEF;PL;PSS1S;[DA];[COP1S]
dar	dar-ekan-im-da-yt	N;DEF;PL;PSS1S;[DA];[COP2S]
dar	dar-ekan-im-da-ye	N;DEF;PL;PSS1S;[DA];[COP3S]
dar	dar-ekan-im-da-yn	N;DEF;PL;PSS1S;[DA];[COP1P]
dar	dar-ekan-im-da-n	N;DEF;PL;PSS1S;[DA];[COP2P]
dar	dar-ekan-im-da-n	N;DEF;PL;PSS1S;[DA];[COP3P]
dar	dar-ekan-im-ewe	N;DEF;PL;PSS1S;[EWE]
dar	dar-ekan-im-ewe-m	N;DEF;PL;PSS1S;[EWE];[COP1S]
dar	dar-ekan-im-ewe-yt	N;DEF;PL;PSS1S;[EWE];[COP2S]
dar	dar-ekan-im-ewe-ye	N;DEF;PL;PSS1S;[EWE];[COP3S]
dar	dar-ekan-im-ewe-yn	N;DEF;PL;PSS1S;[EWE];[COP1P]
dar	dar-ekan-im-ewe-n	N;DEF;PL;PSS1S;[EWE];[COP2P]
dar	dar-ekan-im-ewe-n	N;DEF;PL;PSS1S;[EWE];[COP3P]
dar	dar-ekan-it	N;DEF;PL;PSS2S
dar	dar-ekan-it-im	N;DEF;PL;PSS2S;[COP1S]
dar	dar-ekan-it-ît	N;DEF;PL;PSS2S;[COP2S]
dar	dar-ekan-it-e	N;DEF;PL;PSS2S;[COP3S]
dar	dar-ekan-it-în	N;DEF;PL;PSS2S;[COP1P]
dar	dar-ekan-it-in	N;DEF;PL;PSS2S;[COP2P]
dar	dar-ekan-it-in	N;DEF;PL;PSS2S;[COP3P]
dar	dar-ekan-it-da	N;DEF;PL;PSS2S;[DA]
dar	dar-ekan-it-da-m	N;DEF;PL;PSS2S;[DA];[COP1S]
dar	dar-ekan-it-da-yt	N;DEF;PL;PSS2S;[DA];[COP2S]
dar	dar-ekan-it-da-ye	N;DEF;PL;PSS2S;[DA];[COP3S]
dar	dar-ekan-it-da-yn	N;DEF;PL;PSS2S;[DA];[COP1P]
dar	dar-ekan-it-da-n	N;DEF;PL;PSS2S;[DA];[COP2P]
dar	dar-ekan-it-da-n	N;DEF;PL;PSS2S;[DA];[COP3P]
dar	dar-ekan-it-ewe	N;DEF;PL;PSS2S;[EWE]
dar	dar-ekan-it-ewe-m	N;DEF;PL;PSS2S;[EWE];[COP1S]
dar	dar-ekan-it-ewe-yt	N;DEF;PL;PSS2S;[EWE];[COP2S]
dar	dar-ekan-it-ewe-ye	N;DEF;PL;PSS2S;[EWE];[COP3S]
dar	dar-ekan-it-ewe-yn	N;DEF;PL;PSS2S;[EWE];[COP1P]
dar	dar-ekan-it-ewe-n	N;DEF;PL;PSS2S;[EWE];[COP2P]
dar	dar-ekan-it-ewe-n	N;DEF;PL;PSS2S;[EWE];[COP3P]
dar	dar-ekan-î	N;DEF;PL;PSS3S
dar	dar-ekan-y-im	N;DEF;PL;PSS3S;[COP1S]
dar	dar-ekan-y-ît	N;DEF;PL;PSS3S;[COP2S]
dar	dar-ekan-ye-tî	N;DEF;PL;PSS3S;[COP3S]
dar	dar-ekan-y-în	N;DEF;PL;PSS3S;[COP1P]
dar	dar-ekan-y-in	N;DEF;PL;PSS3S;[COP2P]
dar	dar-ekan-y-in	N;DEF;PL;PSS3S;[COP3P]
dar	dar-ekan-î-da	N;DEF;PL;PSS3S;[DA]
dar	dar-ekan-î-da-m	N;DEF;PL;PSS3S;[DA];[COP1S]
dar	dar-ekan-î-da-yt	N;DEF;PL;PSS3S;[DA];[COP2S]
dar	dar-ekan-î-da-ye	N;DEF;PL;PSS3S;[DA];[COP3S]
dar	dar-ekan-î-da-yn	N;DEF;PL;PSS3S;[DA];[COP1P]
dar	dar-ekan-î-da-n	N;DEF;PL;PSS3S;[DA];[COP2P]
dar	dar-ekan-î-da-n	N;DEF;PL;PSS3S;[DA];[COP3P]
dar	dar-ekan-î-yewe	N;DEF;PL;PSS3S;[EWE]
dar	dar-ekan-î-yewe-m	N;DEF;PL;PSS3S;[EWE];[COP1S]
dar	dar-ekan-î-yewe-yt	N;DEF;PL;PSS3S;[EWE];[COP2S]
dar	dar-ekan-î-yewe-ye	N;DEF;PL;PSS3S;[EWE];[COP3S]
dar	dar-ekan-î-yewe-yn	N;DEF;PL;PSS3S;[EWE];[COP1P]
dar	dar-ekan-î-yewe-n	N;DEF;PL;PSS3S;[EWE];[COP2P]
dar	dar-ekan-î-yewe-n	N;DEF;PL;PSS3S;[EWE];[COP3P]
dar	dar-ekan-man	N;DEF;PL;PSS1P
dar	dar-ekan-man-im	N;DEF;PL;PSS1P;[COP1S]
dar	dar-ekan-man-ît	N;DEF;PL;PSS1P;[COP2S]
dar	dar-ekan-man-e	N;DEF;PL;PSS1P;[COP3S]
dar	dar-ekan-man-în	N;DEF;PL;PSS1P;[COP1P]
dar	dar-ekan-man-in	N;DEF;PL;PSS1P;[COP2P]
dar	dar-ekan-man-in	N;DEF;PL;PSS1P;[COP3P]
dar	dar-ekan-man-da	N;DEF;PL;PSS1P;[DA]
dar	dar-ekan-man-da-m	N;DEF;PL;PSS1P;[DA];[COP1S]
dar	dar-ekan-man-da-yt	N;DEF;PL;PSS1P;[DA];[COP2S]
dar	dar-ekan-man-da-ye	N;DEF;PL;PSS1P;[DA];[COP3S]
dar	dar-ekan-man-da-yn	N;DEF;PL;PSS1P;[DA];[COP1P]
dar	dar-ekan-man-da-n	N;DEF;PL;PSS1P;[DA];[COP2P]
dar	dar-ekan-man-da-n	N;DEF;PL;PSS1P;[DA];[COP3P]
dar	dar-ekan-man-ewe	N;DEF;PL;PSS1P;[EWE]
dar	dar-ekan-man-ewe-m	N;DEF;PL;PSS1P;[EWE];[COP1S]
dar	dar-ekan-man-ewe-yt	N;DEF;PL;PSS1P;[EWE];[COP2S]
dar	dar-ekan-man-ewe-ye	N;DEF;PL;PSS1P;[EWE];[COP3S]
dar	dar-ekan-man-ewe-yn	N;DEF;PL;PSS1P;[EWE];[COP1P]
dar	dar-ekan-man-ewe-n	N;DEF;PL;PSS1P;[EWE];[COP2P]
dar	dar-ekan-man-ewe-n	N;DEF;PL;PSS1P;[EWE];[COP3P]
dar	dar-ekan-tan	N;DEF;PL;PSS2P
dar	dar-ekan-tan-im	N;DEF;PL;PSS2P;[COP1S]
dar	dar-ekan-tan-ît	N;DEF;PL;PSS2P;[COP2S]
dar	dar-ekan-tan-e	N;DEF;PL;PSS2P;[COP3S]
dar	dar-ekan-tan-în	N;DEF;PL;PSS2P;[COP1P]
dar	dar-ekan-tan-in	N;DEF;PL;PSS2P;[COP2P]
dar	dar-ekan-tan-in	N;DEF;PL;PSS2P;[COP3P]
dar	dar-ekan-tan-da	N;DEF;PL;PSS2P;[DA]
dar	dar-ekan-tan-da-m	N;DEF;PL;PSS2P;[DA];[COP1S]
dar	dar-ekan-tan-da-yt	N;DEF;PL;PSS2P;[DA];[COP2S]
dar	dar-ekan-tan-da-ye	N;DEF;PL;PSS2P;[DA];[COP3S]
dar	dar-ekan-tan-da-yn	N;DEF;PL;PSS2P;[DA];[COP1P]
dar	dar-ekan-tan-da-n	N;DEF;PL;PSS2P;[DA];[COP2P]
dar	dar-ekan-tan-da-n	N;DEF;PL;PSS2P;[DA];[COP3P]
dar	dar-ekan-tan-ewe	N;DEF;PL;PSS2P;[EWE]
dar	dar-ekan-tan-ewe-m	N;DEF;PL;PSS2P;[EWE];[COP1S]
dar	dar-ekan-tan-ewe-yt	N;DEF;PL;PSS2P;[EWE];[COP2S]
dar	dar-ekan-tan-ewe-ye	N;DEF;PL;PSS2P;[EWE];[COP3S]
dar	dar-ekan-tan-ewe-yn	N;DEF;PL;PSS2P;[EWE];[COP1P]
dar	dar-ekan-tan-ewe-n	N;DEF;PL;PSS2P;[EWE];[COP2P]
dar	dar-ekan-tan-ewe-n	N;DEF;PL;PSS2P;[EWE];[COP3P]
dar	dar-ekan-yan	N;DEF;PL;PSS3P
dar	dar-ekan-yan-im	N;DEF;PL;PSS3P;[COP1S]
dar	dar-ekan-yan-ît	N;DEF;PL;PSS3P;[COP2S]
dar	dar-ekan-yan-e	N;DEF;PL;PSS3P;[COP3S]
dar	dar-ekan-yan-în	N;DEF;PL;PSS3P;[COP1P]
dar	dar-ekan-yan-in	N;DEF;PL;PSS3P;[COP2P]
dar	dar-ekan-yan-in	N;DEF;PL;PSS3P;[COP3P]
dar	dar-ekan-yan-da	N;DEF;PL;PSS3P;[DA]
dar	dar-ekan-yan-da-m	N;DEF;PL;PSS3P;[DA];[COP1S]
dar	dar-ekan-yan-da-yt	N;DEF;PL;PSS3P;[DA];[COP2S]
dar	dar-ekan-yan-da-ye	N;DEF;PL;PSS3P;[DA];[COP3S]
dar	dar-ekan-yan-da-yn	N;DEF;PL;PSS3P;[DA];[COP1P]
dar	dar-ekan-yan-da-n	N;DEF;PL;PSS3P;[DA];[COP2P]
dar	dar-ekan-yan-da-n	N;DEF;PL;PSS3P;[DA];[COP3P]
dar	dar-ekan-yan-ewe	N;DEF;PL;PSS3P;[EWE]
dar	dar-ekan-yan-ewe-m	N;DEF;PL;PSS3P;[EWE];[COP1S]
dar	dar-ekan-yan-ewe-yt	N;DEF;PL;PSS3P;[EWE];[COP2S]
dar	dar-ekan-yan-ewe-ye	N;DEF;PL;PSS3P;[EWE];[COP3S]
dar	dar-ekan-yan-ewe-yn	N;DEF;PL;PSS3P;[EWE];[COP1P]
dar	dar-ekan-yan-ewe-n	N;DEF;PL;PSS3P;[EWE];[COP2P]
dar	dar-ekan-yan-ewe-n	N;DEF;PL;PSS3P;[EWE];[COP3P]
dar	dar-ekan-îş	N;DEF;PL;[ÎŞ]
dar	dar-ekan-îş-im	N;DEF;PL;[ÎŞ];[COP1S]
dar	dar-ekan-îş-ît	N;DEF;PL;[ÎŞ];[COP2S]
dar	dar-ekan-îş-e	N;DEF;PL;[ÎŞ];[COP3S]
dar	dar-ekan-îş-în	N;DEF;PL;[ÎŞ];[COP1P]
dar	dar-ekan-îş-in	N;DEF;PL;[ÎŞ];[COP2P]
dar	dar-ekan-îş-in	N;DEF;PL;[ÎŞ];[COP3P]
dar	dar-ekan-îş-da	N;DEF;PL;[ÎŞ];[DA]
dar	dar-ekan-îş-da-m	N;DEF;PL;[ÎŞ];[DA];[COP1S]
dar	dar-ekan-îş-da-yt	N;DEF;PL;[ÎŞ];[DA];[COP2S]
dar	dar-ekan-îş-da-ye	N;DEF;PL;[ÎŞ];[DA];[COP3S]
dar	dar-ekan-îş-da-yn	N;DEF;PL;[ÎŞ];[DA];[COP1P]
dar	dar-ekan-îş-da-n	N;DEF;PL;[ÎŞ];[DA];[COP2P]
dar	dar-ekan-îş-da-n	N;DEF;PL;[ÎŞ];[DA];[COP3P]
dar	dar-ekan-îş-ewe	N;DEF;PL;[ÎŞ];[EWE]
dar	dar-ekan-îş-ewe-m	N;DEF;PL;[ÎŞ];[EWE];[COP1S]
dar	dar-ekan-îş-ewe-yt	N;DEF;PL;[ÎŞ];[EWE];[COP2S]
dar	dar-ekan-îş-ewe-ye	N;DEF;PL;[ÎŞ];[EWE];[COP3S]
dar	dar-ekan-îş-ewe-yn	N;DEF;PL;[ÎŞ];[EWE];[COP1P]
dar	dar-ekan-îş-ewe-n	N;DEF;PL;[ÎŞ];[EWE];[COP2P]
dar	dar-ekan-îş-ewe-n	N;DEF;PL;[ÎŞ];[EWE];[COP3P]
dar	dar-ekan-îş-im	N;DEF;PL;[ÎŞ];PSS1S
dar	dar-ekan-îş-im-im	N;DEF;PL;[ÎŞ];PSS1S;[COP1S]
dar	dar-ekan-îş-im-ît	N;DEF;PL;[ÎŞ];PSS1S;[COP2S]
dar	dar-ekan-îş-im-e	N;DEF;PL;[ÎŞ];PSS1S;[COP3S]
dar	dar-ekan-îş-im-în	N;DEF;PL;[ÎŞ];PSS1S;[COP1P]
dar	dar-ekan-îş-im-in	N;DEF;PL;[ÎŞ];PSS1S;[COP2P]
dar	dar-ekan-îş-im-in	N;DEF;PL;[ÎŞ];PSS1S;[COP3P]
dar	dar-ekan-îş-im-da	N;DEF;PL;[ÎŞ];PSS1S;[DA]
dar	dar-ekan-îş-im-da-m	N;DEF;PL;[ÎŞ];PSS1S;[DA];[COP1S]
dar	dar-ekan-îş-im-da-yt	N;DEF;PL;[ÎŞ];PSS1S;[DA];[COP2S]
dar	dar-ekan-îş-im-da-ye	N;DEF;PL;[ÎŞ];PSS1S;[DA];[COP3S]
dar	dar-ekan-îş-im-da-yn	N;DEF;PL;[ÎŞ];PSS1S;[DA];[COP1P]
dar	dar-ekan-îş-im-da-n	N;DEF;PL;[ÎŞ];PSS1S;[DA];[COP2P]
dar	dar-ekan-îş-im-da-n	N;DEF;PL;[ÎŞ];PSS1S;[DA];[COP3P]
dar	dar-ekan-îş-im-ewe	N;DEF;PL;[ÎŞ];PSS1S;[EWE]
dar	dar-ekan-îş-im-ewe-m	N;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP1S]
dar	dar-ekan-îş-im-ewe-yt	N;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP2S]
dar	dar-ekan-îş-im-ewe-ye	N;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP3S]
dar	dar-ekan-îş-im-ewe-yn	N;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP1P]
dar	dar-ekan-îş-im-ewe-n	N;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP2P]
dar	dar-ekan-îş-im-ewe-n	N;DEF;PL;[ÎŞ];PSS1S;[EWE];[COP3P]
dar	dar-ekan-îş-it	N;DEF;PL;[ÎŞ];PSS2S
dar	dar-ekan-îş-it-im	N;DEF;PL;[ÎŞ];PSS2S;[COP1S]
dar	dar-ekan-îş-it-ît	N;DEF;PL;[ÎŞ];PSS2S;[COP2S]
dar	dar-ekan-îş-it-e	N;DEF;PL;[ÎŞ];PSS2S;[COP3S]
dar	dar-ekan-îş-it-în	N;DEF;PL;[ÎŞ];PSS2S;[COP1P]
dar	dar-ekan-îş-it-in	N;DEF;PL;[ÎŞ];PSS2S;[COP2P]
dar	dar-ekan-îş-it-in	N;DEF;PL;[ÎŞ];PSS2S;[COP3P]
dar	dar-ekan-îş-it-da	N;DEF;PL;[ÎŞ];PSS2S;[DA]
dar	dar-ekan-îş-it-da-m	N;DEF;PL;[ÎŞ];PSS2S;[DA];[COP1S]
dar	dar-ekan-îş-it-da-yt	N;DEF;PL;[ÎŞ];PSS2S;[DA];[COP2S]
dar	dar-ekan-îş-it-da-ye	N;DEF;PL;[ÎŞ];PSS2S;[DA];[COP3S]
dar	dar-ekan-îş-it-da-yn	N;DEF;PL;[ÎŞ];PSS2S;[DA];[COP1P]
dar	dar-ekan-îş-it-da-n	N;DEF;PL;[ÎŞ];PSS2S;[DA];[COP2P]
dar	dar-ekan-îş-it-da-n	N;DEF;PL;[ÎŞ];PSS2S;[DA];[COP3P]
dar	dar-ekan-îş-it-ewe	N;DEF;PL;[ÎŞ];PSS2S;[EWE]
dar	dar-ekan-îş-it-ewe-m	N;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP1S]
dar	dar-ekan-îş-it-ewe-yt	N;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP2S]
dar	dar-ekan-îş-it-ewe-ye	N;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP3S]
dar	dar-ekan-îş-it-ewe-yn	N;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP1P]
dar	dar-ekan-îş-it-ewe-n	N;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP2P]
dar	dar-ekan-îş-it-ewe-n	N;DEF;PL;[ÎŞ];PSS2S;[EWE];[COP3P]
dar	dar-ekan-îş-î	N;DEF;PL;[ÎŞ];PSS3S
dar	dar-ekan-îş-y-im	N;DEF;PL;[ÎŞ];PSS3S;[COP1S]
dar	dar-ekan-îş-y-ît	N;DEF;PL;[ÎŞ];PSS3S;[COP2S]
dar	dar-ekan-îş-ye-tî	N;DEF;PL;[ÎŞ];PSS3S;[COP3S]
dar	dar-ekan-îş-y-în	N;DEF;PL;[ÎŞ];PSS3S;[COP1P]
dar	dar-ekan-îş-y-in	N;DEF;PL;[ÎŞ];PSS3S;[COP2P]
dar	dar-ekan-îş-y-in	N;DEF;PL;[ÎŞ];PSS3S;[COP3P]
dar	dar-ekan-îş-î-da	N;DEF;PL;[ÎŞ];PSS3S;[DA]
dar	dar-ekan-îş-î-da-m	N;DEF;PL;[ÎŞ];PSS3S;[DA];[COP1S]
dar	dar-ekan-îş-î-da-yt	N;DEF;PL;[ÎŞ];PSS3S;[DA];[COP2S]
dar	dar-ekan-îş-î-da-ye	N;DEF;PL;[ÎŞ];PSS3S;[DA];[COP3S]
dar	dar-ekan-îş-î-da-yn	N;DEF;PL;[ÎŞ];PSS3S;[DA];[COP1P]
dar	dar-ekan-îş-î-da-n	N;DEF;PL;[ÎŞ];PSS3S;[DA];[COP2P]
dar	dar-ekan-îş-î-da-n	N;DEF;PL;[ÎŞ];PSS3S;[DA];[COP3P]
dar	dar-ekan-îş-î-yewe	N;DEF;PL;[ÎŞ];PSS3S;[EWE]
dar	dar-ekan-îş-î-yewe-m	N;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP1S]
dar	dar-ekan-îş-î-yewe-yt	N;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP2S]
dar	dar-ekan-îş-î-yewe-ye	N;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP3S]
dar	dar-ekan-îş-î-yewe-yn	N;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP1P]
dar	dar-ekan-îş-î-yewe-n	N;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP2P]
dar	dar-ekan-îş-î-yewe-n	N;DEF;PL;[ÎŞ];PSS3S;[EWE];[COP3P]
dar	dar-ekan-îş-man	N;DEF;PL;[ÎŞ];PSS1P
dar	dar-ekan-îş-man-im	N;DEF;PL;[ÎŞ];PSS1P;[COP1S]
dar	dar-ekan-îş-man-ît	N;DEF;PL;[ÎŞ];PSS1P;[COP2S]
dar	dar-ekan-îş-man-e	N;DEF;PL;[ÎŞ];PSS1P;[COP3S]
dar	dar-ekan-îş-man-în	N;DEF;PL;[ÎŞ];PSS1P;[COP1P]
dar	dar-ekan-îş-man-in	N;DEF;PL;[ÎŞ];PSS1P;[COP2P]
dar	dar-ekan-îş-man-in	N;DEF;PL;[ÎŞ];PSS1P;[COP3P]
dar	dar-ekan-îş-man-da	N;DEF;PL;[ÎŞ];PSS1P;[DA]
dar	dar-ekan-îş-man-da-m	N;DEF;PL;[ÎŞ];PSS1P;[DA];[COP1S]
dar	dar-ekan-îş-man-da-yt	N;DEF;PL;[ÎŞ];PSS1P;[DA];[COP2S]
dar	dar-ekan-îş-man-da-ye	N;DEF;PL;[ÎŞ];PSS1P;[DA];[COP3S]
dar	dar-ekan-îş-man-da-yn	N;DEF;PL;[ÎŞ];PSS1P;[DA];[COP1P]
dar	dar-ekan-îş-man-da-n	N;DEF;PL;[ÎŞ];PSS1P;[DA];[COP2P]
dar	dar-ekan-îş-man-da-n	N;DEF;PL;[ÎŞ];PSS1P;[DA];[COP3P]
dar	dar-ekan-îş-man-ewe	N;DEF;PL;[ÎŞ];PSS1P;[EWE]
dar	dar-ekan-îş-man-ewe-m	N;DEF;PL;[ÎŞ];PSS1P;[EWE];[COP1S]
dar	dar-ekan-îş-man-ewe-yt	N;DEF;PL;[ÎŞ];PSS1P;[EWE];[COP2S]
dar	dar-ekan-îş-man-ewe-ye	N;DEF;PL;[ÎŞ];PSS1P;[EWE];[COP3S]
dar	dar-ekan-îş-man-ewe-yn	N;DEF;PL;[ÎŞ];PSS1P;[EWE];[COP1P]
dar	dar-ekan-îş-man-ewe-n	N;DEF;PL;[ÎŞ];PSS1P;[EWE];[COP2P]
dar	dar-ekan-îş-man-ewe-n	N;DEF;PL;[ÎŞ];PSS1P;[EWE];[COP3P]
dar	dar-ekan-îş-tan	N;DEF;PL;[ÎŞ];PSS2P
dar	dar-ekan-îş-tan-im	N;DEF;PL;[ÎŞ];PSS2P;[COP1S]
dar	dar-ekan-îş-tan-ît	N;DEF;PL;[ÎŞ];PSS2P;[COP2S]
dar	dar-ekan-îş-tan-e	N;DEF;PL;[ÎŞ];PSS2P;[COP3S]
dar	dar-ekan-îş-tan-în	N;DEF;PL;[ÎŞ];PSS2P;[COP1P]
dar	dar-ekan-îş-tan-in	N;DEF;PL;[ÎŞ];PSS2P;[COP2P]
dar	dar-ekan-îş-tan-in	N;DEF;PL;[ÎŞ];PSS2P;[COP3P]
dar	dar-ekan-îş-tan-da	N;DEF;PL;[ÎŞ];PSS2P;[DA]
dar	dar-ekan-îş-tan-da-m	N;DEF;PL;[ÎŞ];PSS2P;[DA];[COP1S]
dar	dar-ekan-îş-tan-da-yt	N;DEF;PL;[ÎŞ];PSS2P;[DA];[COP2S]
dar	dar-ekan-îş-tan-da-ye	N;DEF;PL;[ÎŞ];PSS2P;[DA];[COP3S]
dar	dar-ekan-îş-tan-da-yn	N;DEF;PL;[ÎŞ];PSS2P;[DA];[COP1P]
dar	dar-ekan-îş-tan-da-n	N;DEF;PL;[ÎŞ];PSS2P;[DA];[COP2P]
dar	dar-ekan-îş-tan-da-n	N;DEF;PL;[ÎŞ];PSS2P;[DA];[COP3P]
dar	dar-ekan-îş-tan-ewe	N;DEF;PL;[ÎŞ];PSS2P;[EWE]
dar	dar-ekan-îş-tan-ewe-m	N;DEF;PL;[ÎŞ];PSS2P;[EWE];[COP1S]
dar	dar-ekan-îş-tan-ewe-yt	N;DEF;PL;[ÎŞ];PSS2P;[EWE];[COP2S]
dar	dar-ekan-îş-tan-ewe-ye	N;DEF;PL;[ÎŞ];PSS2P;[EWE];[COP3S]
dar	dar-ekan-îş-tan-ewe-yn	N;DEF;PL;[ÎŞ];PSS2P;[EWE];[COP1P]
dar	dar-ekan-îş-tan-ewe-n	N;DEF;PL;[ÎŞ];PSS2P;[EWE];[COP2P]
dar	dar-ekan-îş-tan-ewe-n	N;DEF;PL;[ÎŞ];PSS2P;[EWE];[COP3P]
dar	dar-ekan-îş-yan	N;DEF;PL;[ÎŞ];PSS3P
dar	dar-ekan-îş-yan-im	N;DEF;PL;[ÎŞ];PSS3P;[COP1S]
dar	dar-ekan-îş-yan-ît	N;DEF;PL;[ÎŞ];PSS3P;[COP2S]
dar	dar-ekan-îş-yan-e	N;DEF;PL;[ÎŞ];PSS3P;[COP3S]
dar	dar-ekan-îş-yan-în	N;DEF;PL;[ÎŞ];PSS3P;[COP1P]
dar	dar-ekan-îş-yan-in	N;DEF;PL;[ÎŞ];PSS3P;[COP2P]
dar	dar-ekan-îş-yan-in	N;DEF;PL;[ÎŞ];PSS3P;[COP3P]
dar	dar-ekan-îş-yan-da	N;DEF;PL;[ÎŞ];PSS3P;[DA]
